city_id,display_name,country,cohort,field,label,pillar,required_for_ranking,value,provider_id,source_url,source_title,source_date,notes
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,gross_income,Gross income,pressure,yes,4073.33,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe"
ee-tallinn,Tallinn,Estonia,"Western, Northern, and Southern Europe",di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,rent,Rent,pressure,yes,1283.1,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe; city_cost_mult=0.9"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,utilities,Utilities,pressure,yes,256.62,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe; city_cost_mult=0.9"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,transit_cost,Transit cost,pressure,yes,183.3,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe; city_cost_mult=0.9"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,internet_cost,Internet cost,pressure,yes,54.99,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe; city_cost_mult=0.9"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,food_cost,Food cost,pressure,yes,549.9,world_bank_col_estimate,https://api.worldbank.org/v2/country/EST/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=48880.0; year=2024; country_proxy=Estonia; cohort=Western, Northern, and Southern Europe; city_cost_mult=0.9"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,housing_burden_raw,Housing burden raw,pressure,yes,31.5,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,household_debt_burden_raw,Household debt burden raw,pressure,yes,60.5329,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,working_time_pressure_raw,Working time pressure raw,pressure,yes,35.8,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=EST,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=35.8; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,14.94,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,personal_safety_raw,Personal safety raw,viability,yes,1.54,world_bank,https://api.worldbank.org/v2/country/EST/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,clean_air_raw,Clean air raw,viability,yes,,,,,,
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,98.94,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,35.25,world_bank,https://api.worldbank.org/v2/country/EST/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,34,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 1700 sun hrs, 6C mean, dark cold"
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,healthcare_quality_raw,Healthcare quality raw,capability,yes,79.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,education_quality_raw,Education quality raw,capability,yes,67.62,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,equal_opportunity_raw,Equal opportunity raw,capability,yes,30.7,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2023-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,40.27,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,tolerance_pluralism_raw,Tolerance and pluralism raw,community,yes,29.7,world_bank,https://api.worldbank.org/v2/country/EST/indicator/SG.GEN.PARL.ZS?format=json&mrv=10,World Bank WDI: Proportion of seats held by women in national parliaments (%),2024-12-31,auto_ingest=world_bank_proxy; proxy=gender_parity_parliament; indicator=SG.GEN.PARL.ZS; year=2024; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,cultural_public_life_raw,Cultural public life raw,community,yes,1235.12,world_bank,https://api.worldbank.org/v2/country/EST/indicator/ST.INT.ARVL?format=json&mrv=10,World Bank WDI: International tourism arrivals per 1 000 population,2020-12-31,auto_ingest=cultural_life_proxy; indicator=ST.INT.ARVL; norm=per_1000_pop; year=2020; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,"Western, Northern, and Southern Europe",birth_rate_optimism_raw,Birth rate and societal optimism raw,community,yes,,,,,,
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,entrepreneurial_dynamism_raw,Entrepreneurial dynamism raw,creative,yes,24.32,world_bank,https://api.worldbank.org/v2/country/EST/indicator/IC.BUS.NDNS.ZS?format=json&mrv=10,"World Bank WDI: New business density (new registrations per 1,000 people ages 15-64)",2022-12-31,auto_ingest=world_bank_creative_extended; indicator=IC.BUS.NDNS.ZS; year=2022; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,innovation_research_intensity_raw,Innovation and research raw,creative,yes,1.78,world_bank,https://api.worldbank.org/v2/country/EST/indicator/GB.XPD.RSDV.GD.ZS?format=json&mrv=10,World Bank WDI: Research and development expenditure (% of GDP),2022-12-31,auto_ingest=world_bank_creative_extended; indicator=GB.XPD.RSDV.GD.ZS; year=2022; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,investment_signal_raw,Investment signal raw,creative,yes,-7.97,world_bank,https://api.worldbank.org/v2/country/EST/indicator/BX.KLT.DINV.WD.GD.ZS?format=json&mrv=10,"World Bank WDI: Foreign direct investment, net inflows (% of GDP)",2024-12-31,auto_ingest=world_bank_creative_extended; indicator=BX.KLT.DINV.WD.GD.ZS; year=2024; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,administrative_investment_friction_raw,Administrative investment friction raw,creative,yes,1.07,world_bank,https://api.worldbank.org/v2/country/EST/indicator/RQ.EST?format=json&mrv=10,World Bank WGI: Regulatory Quality (inverted as friction proxy),2023-12-31,auto_ingest=world_bank_business_friction; indicator=RQ.EST; raw_rq=1.42964351177216; friction=1.07; year=2023; country_proxy=Estonia
ee-tallinn,Tallinn,Estonia,Western and Northern Europe,visitor_flow_context_raw,Visitor flow context raw,creative,no,,,,,,
fi-helsinki,Helsinki,Finland,Western and Northern Europe,gross_income,Gross income,pressure,yes,5470.0,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank WDI: GNI per capita PPP (monthly USD),2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe"
fi-helsinki,Helsinki,Finland,"Western, Northern, and Southern Europe",di_ppp_raw,Disposable income PPP (Raw),pressure,yes,,,,,,
fi-helsinki,Helsinki,Finland,Western and Northern Europe,rent,Rent,pressure,yes,2010.22,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe; city_cost_mult=1.05"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,utilities,Utilities,pressure,yes,402.05,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe; city_cost_mult=1.05"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,transit_cost,Transit cost,pressure,yes,287.18,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe; city_cost_mult=1.05"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,internet_cost,Internet cost,pressure,yes,86.15,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe; city_cost_mult=1.05"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,food_cost,Food cost,pressure,yes,861.53,world_bank_col_estimate,https://api.worldbank.org/v2/country/FIN/indicator/NY.GNP.PCAP.PP.CD?format=json&mrv=10,World Bank GNI + regional expenditure ratio estimate,2024-12-31,"auto_ingest=world_bank_col_estimate; gni_annual=65640.0; year=2024; country_proxy=Finland; cohort=Western, Northern, and Southern Europe; city_cost_mult=1.05"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,housing_burden_raw,Housing burden raw,pressure,yes,36.7499,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=rent/gross_income*100
fi-helsinki,Helsinki,Finland,Western and Northern Europe,household_debt_burden_raw,Household debt burden raw,pressure,yes,90.8647,derived,https://data.worldbank.org/indicator/NY.GNP.PCAP.PP.CD,Computed from city_inputs + country_context,2024-01-01,derived=country_context.household_debt_proxy; country=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,working_time_pressure_raw,Working time pressure raw,pressure,yes,33.83,ilo_ilostat,https://ilostat.ilo.org/data/indicator/?id=HOW_TEMP_SEX_ECO_NB_A&ref_area=FIN,ILO ILOSTAT: Mean weekly hours actually worked per employed person,2024-12-31,auto_ingest=ilo_working_hours; indicator=HOW_TEMP_SEX_ECO_NB_A; year=2024; hours=33.83; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,suicide_mental_strain_raw,Suicide or mental strain raw,pressure,yes,14.57,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/SDGSUICIDE,"WHO GHO: Age-standardized suicide rate (per 100,000 population)",2021-12-31,auto_ingest=who_gho; indicator=SDGSUICIDE; year=2021; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,personal_safety_raw,Personal safety raw,viability,yes,0.98,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/VC.IHR.PSRC.P5?format=json&mrv=10,"UNODC via World Bank WDI: Intentional homicides (per 100,000 people)",2023-12-31,auto_ingest=unodc_safety; indicator=VC.IHR.PSRC.P5; year=2023; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,transit_access_commute_raw,Transit access and commute raw,viability,yes,,,,,,
fi-helsinki,Helsinki,Finland,Western and Northern Europe,clean_air_raw,Clean air raw,viability,yes,,,,,,
fi-helsinki,Helsinki,Finland,Western and Northern Europe,water_sanitation_utility_raw,"Water, sanitation, and utility raw",viability,yes,99.65,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/SH.H2O.SMDW.ZS?format=json&mrv=10,World Bank WDI: People using safely managed drinking water services (% of population),2024-12-31,auto_ingest=world_bank_proxy; indicator=SH.H2O.SMDW.ZS; year=2024; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,digital_infrastructure_raw,Digital infrastructure raw,viability,yes,35.33,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/IT.NET.BBND.P2?format=json&mrv=10,World Bank WDI: Fixed broadband subscriptions (per 100 people),2023-12-31,auto_ingest=world_bank_proxy; indicator=IT.NET.BBND.P2; year=2023; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,climate_sunlight_livability_raw,Climate and sunlight livability raw,viability,yes,32,wmo_natl_met,https://worldweather.wmo.int,WMO/National Met: Climate livability composite,2024-12-31,"auto_seed=climate_composite; 1780 sun hrs, 6C mean, very dark winters, extreme cold"
fi-helsinki,Helsinki,Finland,Western and Northern Europe,healthcare_quality_raw,Healthcare quality raw,capability,yes,86.0,who_gho,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/UHC_INDEX_REPORTED,WHO GHO: UHC Service Coverage Index,2023-12-31,auto_ingest=who_gho; indicator=UHC_INDEX_REPORTED; year=2023; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,education_quality_raw,Education quality raw,capability,yes,108.13,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/SE.TER.ENRR?format=json&mrv=10,"World Bank WDI: School enrollment, tertiary (% gross)",2023-12-31,auto_ingest=world_bank_proxy; indicator=SE.TER.ENRR; year=2023; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,equal_opportunity_raw,Equal opportunity raw,capability,yes,27.4,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/SI.POV.GINI?format=json&mrv=10,World Bank WDI: Gini index,2023-12-31,auto_ingest=world_bank_capability; indicator=SI.POV.GINI; year=2023; country_proxy=Finland
fi-helsinki,Helsinki,Finland,Western and Northern Europe,hospitality_belonging_raw,Hospitality and belonging raw,community,yes,53.25,world_bank,https://api.worldbank.org/v2/country/FIN/indicator/SM.POP.NETM?format=json&mrv=10,World Bank WDI: Net migration (proxy for hospitality/belonging — positive = welcoming),2025-12-31,auto_ingest=world_bank_proxy; proxy=net_migration_hospitality; indicator=SM.POP.NETM; year=2025; country_proxy=Finland
